0.252396	0.667072	0.178355	0.438745	-0.011721	-0.194948	0.010527	0.413615	0.150446	-0.246104	-0.010235	-1.343055	0.017785
0.262287	0.671319	0.179888	0.437478	-0.010356	-0.207080	0.010830	0.391218	0.150880	-0.210085	0.142592	-1.213485	0.016331
0.272734	0.675379	0.181425	0.436097	-0.010306	-0.221030	0.011180	0.367433	0.151479	-0.222510	0.012355	-1.395263	0.019775
0.282191	0.679322	0.182966	0.434237	-0.011141	-0.237438	0.011677	0.341220	0.152492	-0.272278	-0.072167	-1.641256	0.030756
0.292202	0.683187	0.184510	0.431710	-0.012420	-0.256405	0.012373	0.311629	0.153858	-0.341035	-0.110887	-1.897506	0.045155
0.302681	0.686909	0.186053	0.428738	-0.018301	-0.277435	0.013104	0.278472	0.156555	-0.385613	-0.568807	-2.103839	0.038241
0.312296	0.690502	0.187602	0.425230	-0.024899	-0.301280	0.014068	0.241109	0.160753	-0.438318	-0.632357	-2.386148	0.040818
0.322938	0.693829	0.189165	0.421587	-0.030880	-0.324948	0.015153	0.201140	0.165140	-0.447367	-0.564616	-2.368862	0.037264
0.331998	0.696770	0.190755	0.418094	-0.034342	-0.346258	0.016243	0.160508	0.168892	-0.423622	-0.310323	-2.133289	0.033366
0.375435	0.699243	0.192381	0.414907	-0.035180	-0.363306	0.017169	0.120467	0.171842	-0.381000	-0.051638	-1.706813	0.027492
0.375504	0.701200	0.194046	0.412087	-0.033524	-0.375350	0.017827	0.081413	0.174078	-0.329538	0.189386	-1.205809	0.020023
0.375534	0.702606	0.195747	0.409676	-0.030510	-0.382654	0.018201	0.043243	0.175902	-0.272093	0.315164	-0.731160	0.011302
0.375564	0.703450	0.197480	0.407673	-0.026530	-0.386083	0.018357	0.005666	0.177494	-0.213877	0.403879	-0.343125	0.004693
0.423299	0.703728	0.199240	0.406071	-0.021884	-0.386173	0.018354	-0.031520	0.178892	-0.156218	0.464536	-0.009070	-0.000494
0.423356	0.703458	0.201019	0.404831	-0.016610	-0.383218	0.018242	-0.068412	0.180080	-0.103075	0.523139	0.295727	-0.004662
0.423382	0.702878	0.202803	0.403377	-0.012236	-0.380541	0.018176	-0.104778	0.180833	-0.112499	0.434984	0.267672	-0.002336
0.423410	0.701921	0.204590	0.401887	-0.007661	-0.376335	0.018109	-0.140831	0.181227	-0.103249	0.454979	0.420716	-0.002036
0.423440	0.700553	0.206376	0.400451	-0.002307	-0.369590	0.018047	-0.176378	0.181235	-0.085232	0.533154	0.674516	-0.002395
0.471449	0.698865	0.208158	0.398867	0.007634	-0.363784	0.017905	-0.211074	0.180471	-0.090504	0.989065	0.580513	-0.014837
0.471504	0.696804	0.209924	0.397291	0.020290	-0.357197	0.017758	-0.245268	0.178621	-0.080310	1.260427	0.658476	-0.022903
0.471527	0.694339	0.211658	0.395825	0.034226	-0.349134	0.017689	-0.278878	0.175743	-0.060527	1.391253	0.805860	-0.028450
0.471563	0.691453	0.213340	0.394543	0.047660	-0.338586	0.017814	-0.311879	0.171899	-0.034367	1.347647	1.054439	-0.031403
0.471899	0.688152	0.214953	0.393473	0.059851	-0.325377	0.018221	-0.344153	0.167161	-0.006742	1.232373	1.321110	-0.032544
0.481935	0.684571	0.216506	0.392277	0.071103	-0.312530	0.018633	-0.374739	0.161212	-0.016099	1.138107	1.284550	-0.045076
0.527368	0.680791	0.218005	0.390739	0.080161	-0.302291	0.018954	-0.403844	0.153760	-0.047711	0.915538	1.023299	-0.046867
0.527422	0.676739	0.219421	0.389123	0.087705	-0.293118	0.019257	-0.431925	0.145465	-0.051321	0.763289	0.916550	-0.047986
0.527446	0.672493	0.220771	0.387199	0.096723	-0.284550	0.019563	-0.458986	0.136210	-0.079790	0.910499	0.855846	-0.049710
0.527468	0.667752	0.221934	0.386030	0.106353	-0.276482	0.019957	-0.485654	0.126729	0.002840	0.973874	0.806471	-0.044103
0.571328	0.662582	0.222913	0.385442	0.116013	-0.267692	0.020560	-0.512105	0.116990	0.066392	0.982225	0.880013	-0.039847
0.571404	0.657083	0.223736	0.385123	0.126370	-0.255451	0.021554	-0.538242	0.106891	0.094870	1.061401	1.226788	-0.052652
0.571437	0.651314	0.224412	0.384912	0.137944	-0.238726	0.023084	-0.563817	0.096092	0.103367	1.194881	1.677513	-0.073275
0.571462	0.645287	0.224927	0.384871	0.151706	-0.222926	0.024276	-0.587313	0.084759	0.117454	1.403487	1.580287	-0.113230
0.619370	0.639021	0.225260	0.384996	0.165802	-0.207267	0.025449	-0.609660	0.071907	0.130895	1.434626	1.564414	-0.134454
0.619429	0.632591	0.225446	0.385002	0.180299	-0.194668	0.026189	-0.630037	0.057165	0.116413	1.464525	1.253673	-0.145491
0.619483	0.626053	0.225512	0.384651	0.193364	-0.185716	0.026390	-0.648650	0.040029	0.080022	1.310376	0.883274	-0.146863
0.619509	0.619370	0.225403	0.384187	0.204046	-0.177835	0.026495	-0.666019	0.021303	0.069694	1.070062	0.774646	-0.145447
0.619536	0.612524	0.225076	0.383756	0.211841	-0.168747	0.026987	-0.682692	0.001372	0.073920	0.788035	0.899192	-0.140172
0.663307	0.605535	0.224532	0.383316	0.213784	-0.161017	0.027261	-0.698185	-0.019856	0.074730	0.198693	0.761282	-0.136915
0.663364	0.598429	0.223800	0.382736	0.209981	-0.157232	0.026703	-0.712585	-0.041771	0.064386	-0.389088	0.358448	-0.133445
0.663390	0.591217	0.222891	0.381968	0.200542	-0.158904	0.025026	-0.726278	-0.063668	0.052366	-0.970287	-0.197436	-0.128004
0.663416	0.583872	0.221778	0.381186	0.187419	-0.162874	0.022965	-0.739753	-0.084862	0.059090	-1.345331	-0.428818	-0.123186
0.663442	0.576370	0.220450	0.380517	0.173042	-0.165813	0.021196	-0.753546	-0.105038	0.077541	-1.466686	-0.320393	-0.118931
0.707330	0.568695	0.218913	0.380033	0.159306	-0.165065	0.020143	-0.767928	-0.124022	0.099776	-1.390992	0.056637	-0.114842
0.707413	0.560844	0.217179	0.379753	0.146546	-0.159928	0.019811	-0.782787	-0.141831	0.119895	-1.281393	0.502715	-0.110603
0.707446	0.552822	0.215263	0.379685	0.134351	-0.150803	0.020031	-0.797797	-0.158551	0.136889	-1.216047	0.906594	-0.106273
0.707484	0.544636	0.213178	0.379853	0.122027	-0.138908	0.020542	-0.812477	-0.174314	0.152851	-1.225087	1.186258	-0.101887
0.711944	0.536304	0.210944	0.380230	0.109290	-0.124850	0.021198	-0.826538	-0.189064	0.163401	-1.265030	1.403954	-0.097619
0.721610	0.527845	0.208579	0.380790	0.096542	-0.108642	0.021937	-0.839750	-0.202586	0.168171	-1.266227	1.619765	-0.093525
0.763420	0.519280	0.206102	0.381512	0.083989	-0.090223	0.022710	-0.851840	-0.214789	0.168218	-1.247686	1.841419	-0.089478
0.763645	0.510666	0.203567	0.381966	0.069612	-0.071872	0.023188	-0.861604	-0.225482	0.123553	-1.433822	1.833435	-0.093222
0.763753	0.501966	0.200928	0.382917	0.054871	-0.051739	0.023554	-0.869916	-0.235254	0.153399	-1.471935	2.011791	-0.088853
0.763849	0.493229	0.198234	0.383939	0.042978	-0.034142	0.023543	-0.875724	-0.242795	0.142738	-1.189337	1.757632	-0.087105
0.807345	0.484480	0.195509	0.384838	0.035625	-0.020829	0.023175	-0.878934	-0.248155	0.117110	-0.736271	1.328877	-0.089126
0.807446	0.475728	0.192754	0.385768	0.031662	-0.009075	0.022698	-0.880397	-0.252297	0.108994	-0.397055	1.173139	-0.087169
0.807496	0.466983	0.189969	0.386833	0.029471	0.003323	0.022243	-0.880761	-0.255819	0.111153	-0.219163	1.237898	-0.083404
0.807552	0.458261	0.187160	0.388026	0.029844	0.015273	0.021722	-0.879890	-0.258626	0.113650	0.037733	1.192961	-0.087502
0.851391	0.449574	0.184323	0.389153	0.031397	0.020356	0.021295	-0.876588	-0.261999	0.103184	0.156079	0.506663	-0.058193
0.851488	0.440929	0.181455	0.390156	0.033558	0.015080	0.021021	-0.871820	-0.265427	0.096124	0.216552	-0.528154	-0.010260
0.851528	0.432322	0.178556	0.391209	0.035867	0.004142	0.020852	-0.866937	-0.268083	0.111389	0.231059	-1.093784	0.021043
0.851566	0.423736	0.175638	0.391907	0.037135	-0.010830	0.020694	-0.863687	-0.270860	0.089318	0.126728	-1.496725	0.038909
