0.212492	-0.276210	-0.225478	0.789344	-0.209831	-0.122342	-0.011672	-0.279563	-0.015428	0.431443	-0.680875	1.247867	0.110596
0.222834	-0.279580	-0.224536	0.792959	-0.215129	-0.105430	-0.014190	-0.298299	0.002976	0.405073	-0.558405	1.705957	0.112167
0.232232	-0.283010	-0.223457	0.796211	-0.217533	-0.084559	-0.017603	-0.316240	0.023270	0.366826	-0.272789	2.111453	0.116103
0.242671	-0.286486	-0.222250	0.799048	-0.216861	-0.060064	-0.021789	-0.332398	0.044993	0.321377	0.036964	2.481973	0.120170
0.251942	-0.289983	-0.220940	0.801372	-0.216685	-0.035722	-0.025911	-0.344486	0.066399	0.265321	-0.002174	2.465956	0.121415
0.261979	-0.293493	-0.219508	0.803266	-0.215784	-0.010476	-0.030202	-0.353211	0.088051	0.216985	0.080264	2.557975	0.122692
0.271967	-0.297001	-0.217965	0.804704	-0.216250	0.012259	-0.033886	-0.357511	0.109162	0.166815	-0.046284	2.299771	0.127411
0.281901	-0.300490	-0.216278	0.805822	-0.216189	0.033314	-0.037195	-0.358493	0.130510	0.130927	0.013639	2.127519	0.128634
0.291938	-0.303943	-0.214426	0.806722	-0.214507	0.052893	-0.040175	-0.356673	0.152063	0.106046	0.181008	1.976335	0.127498
0.333069	-0.307296	-0.212254	0.808163	-0.212674	0.070892	-0.042615	-0.353568	0.173017	0.159433	0.198416	1.810718	0.143542
0.333142	-0.310539	-0.209810	0.809924	-0.209950	0.087730	-0.044676	-0.349032	0.194174	0.190727	0.288698	1.689469	0.152335
0.333172	-0.313661	-0.207124	0.811882	-0.206041	0.103470	-0.046405	-0.342887	0.215442	0.209843	0.407437	1.575634	0.156603
0.333205	-0.316653	-0.204216	0.813963	-0.200377	0.118333	-0.047870	-0.335142	0.236839	0.221262	0.582594	1.485129	0.157301
0.377018	-0.319504	-0.201103	0.816116	-0.192824	0.132144	-0.049045	-0.325739	0.258149	0.227560	0.769976	1.377306	0.155533
0.377120	-0.322210	-0.197808	0.818264	-0.183227	0.144881	-0.049928	-0.314688	0.279155	0.225779	0.971967	1.267647	0.152103
0.377163	-0.324794	-0.194384	0.820174	-0.171856	0.154142	-0.050042	-0.301328	0.299126	0.200584	1.138772	0.913517	0.152496
0.377208	-0.327274	-0.190864	0.821713	-0.159190	0.159013	-0.049268	-0.286007	0.317648	0.162447	1.254516	0.467866	0.155642
0.425021	-0.329648	-0.187259	0.822864	-0.148307	0.159077	-0.047661	-0.269404	0.334086	0.124075	1.062896	-0.017934	0.157792
0.425098	-0.331953	-0.183601	0.823435	-0.137344	0.158257	-0.045889	-0.252882	0.349053	0.065875	1.068292	-0.106096	0.161505
0.425139	-0.334148	-0.179865	0.823657	-0.125293	0.157585	-0.044159	-0.236366	0.362608	0.030444	1.177932	-0.089064	0.160611
0.425189	-0.336264	-0.176078	0.823357	-0.112662	0.157987	-0.042609	-0.220033	0.374396	-0.023529	1.238771	0.021835	0.156741
0.425235	-0.338257	-0.172217	0.822804	-0.098878	0.159215	-0.041202	-0.203503	0.384438	-0.050954	1.356194	0.107382	0.151101
0.469013	-0.340101	-0.168281	0.822142	-0.083917	0.160848	-0.039880	-0.186778	0.392796	-0.064651	1.475043	0.150692	0.144922
0.469125	-0.341720	-0.164248	0.821815	-0.068949	0.161958	-0.038635	-0.169742	0.399992	-0.033437	1.476793	0.101314	0.130998
0.469187	-0.343124	-0.160142	0.821760	-0.054151	0.162408	-0.037437	-0.152736	0.406062	-0.008554	1.460471	0.037636	0.120770
0.469252	-0.344321	-0.155985	0.821935	-0.039677	0.162244	-0.036280	-0.135785	0.410942	0.011822	1.428720	-0.021665	0.113265
0.472422	-0.345320	-0.151795	0.822304	-0.025590	0.161713	-0.035168	-0.118937	0.414602	0.028520	1.390814	-0.056689	0.108016
0.482179	-0.346129	-0.147591	0.822815	-0.011904	0.161028	-0.034103	-0.102219	0.417006	0.040180	1.351552	-0.070496	0.103789
0.528983	-0.346757	-0.143387	0.823437	0.001341	0.160406	-0.033086	-0.085649	0.418137	0.048606	1.308225	-0.062685	0.100106
0.529070	-0.347233	-0.139195	0.824008	0.018402	0.162844	-0.032165	-0.069463	0.418284	0.038725	1.691300	0.244662	0.088439
0.529113	-0.347566	-0.135026	0.824458	0.041308	0.169696	-0.031224	-0.053239	0.416799	0.019316	2.275171	0.687745	0.072290
0.529158	-0.347795	-0.130888	0.824537	0.068812	0.180266	-0.029998	-0.036147	0.412030	-0.026944	2.729143	1.062152	0.062446
0.572967	-0.347889	-0.126811	0.824380	0.098045	0.192293	-0.028405	-0.017611	0.403393	-0.059178	2.894008	1.211717	0.055729
0.573077	-0.347821	-0.122831	0.824100	0.127723	0.198924	-0.026922	0.001720	0.391189	-0.078720	2.939225	0.675360	0.069837
0.573174	-0.347572	-0.118988	0.823793	0.157118	0.196133	-0.026309	0.020519	0.375868	-0.087040	2.927678	-0.267808	0.099173
0.573231	-0.347189	-0.115267	0.823205	0.183267	0.190425	-0.026187	0.039155	0.357146	-0.119488	2.612697	-0.560591	0.108504
0.573277	-0.346639	-0.111727	0.822533	0.205902	0.183715	-0.026338	0.057141	0.336032	-0.129165	2.266405	-0.661209	0.115210
0.616994	-0.345933	-0.108379	0.821725	0.221610	0.178738	-0.026300	0.075176	0.313289	-0.140827	1.570155	-0.485573	0.109234
