0.211220	0.000000	-0.000000	0.762709	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000440	0.000000	0.000000	-0.000000
0.213303	0.000000	-0.000000	0.762710	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000443	0.000000	0.000000	-0.000000
0.215577	0.000000	-0.000000	0.762711	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000446	0.000000	0.000000	-0.000000
0.217348	0.000000	-0.000000	0.762712	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000447	0.000000	0.000000	-0.000000
0.219276	0.000000	-0.000000	0.762713	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000449	0.000000	0.000000	-0.000000
0.221534	0.000000	-0.000000	0.762714	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000450	0.000000	0.000000	-0.000000
0.223185	0.000000	-0.000000	0.762715	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000450	0.000000	0.000000	-0.000000
0.225167	0.000000	-0.000000	0.762716	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000451	0.000000	0.000000	-0.000000
0.227200	0.000000	-0.000000	0.762717	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000451	0.000000	0.000000	-0.000000
0.261298	0.000000	-0.000000	0.762717	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000451	0.000000	0.000000	-0.000000
0.261356	0.000000	-0.000000	0.762718	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000450	0.000000	0.000000	-0.000000
0.261390	0.000000	-0.000000	0.762719	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000450	0.000000	0.000000	-0.000000
0.261420	0.000000	-0.000000	0.762720	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000450	0.000000	0.000000	-0.000000
0.261450	0.000000	-0.000000	0.762721	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000449	0.000000	0.000000	-0.000000
0.261477	0.000000	-0.000000	0.762722	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000449	0.000000	0.000000	-0.000000
0.261502	0.000000	-0.000000	0.762723	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000448	0.000000	0.000000	-0.000000
0.261530	0.000000	-0.000000	0.762724	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000447	0.000000	0.000000	-0.000000
0.261555	0.000000	-0.000000	0.762725	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000445	0.000000	0.000000	-0.000000
0.261585	0.000000	-0.000000	0.762726	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000444	0.000000	0.000000	-0.000000
0.261614	0.000000	-0.000000	0.762726	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000442	0.000000	0.000000	-0.000000
0.261636	0.000000	-0.000000	0.762727	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000440	0.000000	0.000000	-0.000000
0.261662	0.000000	-0.000000	0.762728	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000438	0.000000	0.000000	-0.000000
0.261685	0.000000	-0.000000	0.762729	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000436	0.000000	0.000000	-0.000000
0.261716	0.000000	-0.000000	0.762730	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000434	0.000000	0.000000	-0.000000
0.261743	0.000000	-0.000000	0.762731	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000432	0.000000	0.000000	-0.000000
0.261770	0.000000	-0.000000	0.762732	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000430	0.000000	0.000000	-0.000000
0.263330	0.000000	-0.000000	0.762733	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000427	0.000000	0.000000	-0.000000
0.297390	0.000000	-0.000000	0.762733	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000425	0.000000	0.000000	-0.000000
0.297444	0.000000	-0.000000	0.762734	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000423	0.000000	0.000000	-0.000000
0.297470	0.000000	-0.000000	0.762735	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000420	0.000000	0.000000	-0.000000
0.297500	0.000000	-0.000000	0.762736	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000418	0.000000	0.000000	-0.000000
0.297526	0.000000	-0.000000	0.762737	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000416	0.000000	0.000000	-0.000000
0.297559	0.000000	-0.000000	0.762738	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000413	0.000000	0.000000	-0.000000
0.297587	0.000000	-0.000000	0.762738	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000411	0.000000	0.000000	-0.000000
0.297644	0.000000	-0.000000	0.762739	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000409	0.000000	0.000000	-0.000000
0.297670	0.000000	-0.000000	0.762740	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000407	0.000000	0.000000	-0.000000
0.297701	0.000000	-0.000000	0.762741	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000405	0.000000	0.000000	-0.000000
0.297720	0.000000	-0.000000	0.762742	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000404	0.000000	0.000000	-0.000000
0.297745	0.000000	-0.000000	0.762742	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000402	0.000000	0.000000	-0.000000
0.297773	0.000000	-0.000000	0.762743	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000401	0.000000	0.000000	-0.000000
0.297802	0.000000	-0.000000	0.762744	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000400	0.000000	0.000000	-0.000000
0.297821	0.000000	-0.000000	0.762745	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000399	0.000000	0.000000	-0.000000
0.297848	0.000000	-0.000000	0.762746	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000398	0.000000	0.000000	-0.000000
0.297865	0.000000	-0.000000	0.762746	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000397	0.000000	0.000000	-0.000000
0.299423	0.000000	-0.000000	0.762747	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000396	0.000000	0.000000	-0.000000
0.335279	0.000000	-0.000000	0.762748	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000395	0.000000	0.000000	-0.000000
0.335349	0.000000	-0.000000	0.762749	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000394	0.000000	0.000000	-0.000000
0.335380	0.000000	-0.000000	0.762750	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000393	0.000000	0.000000	-0.000000
0.335404	0.000000	-0.000000	0.762750	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000392	0.000000	0.000000	-0.000000
0.335428	0.000000	-0.000000	0.762751	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000391	0.000000	0.000000	-0.000000
0.335451	0.000000	-0.000000	0.762752	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000390	0.000000	0.000000	-0.000000
0.335477	0.000000	-0.000000	0.762753	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000389	0.000000	0.000000	-0.000000
0.335500	0.000000	-0.000000	0.762753	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000389	0.000000	0.000000	-0.000000
0.335526	0.000000	-0.000000	0.762754	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000354	0.000000	0.000000	-0.000000
0.335549	0.000000	-0.000000	0.762755	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000293	0.000000	0.000000	-0.000000
0.335573	0.000000	-0.000000	0.762755	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000242	0.000000	0.000000	-0.000000
0.335598	0.000000	-0.000000	0.762756	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000201	0.000000	0.000000	-0.000000
0.335622	0.000000	-0.000000	0.762756	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000167	0.000000	0.000000	-0.000000
0.335647	0.000000	-0.000000	0.762756	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000139	0.000000	0.000000	-0.000000
